Order date,product key,customer key,region key,order quantity
43540,260,16749,4,9
43540,232,21514,5,11
43540,222,21238,8,8
43540,124,14335,8,5
43540,191,21910,3,18
43540,227,21789,3,16
43540,40,13797,6,9
43540,15,20133,4,18
43540,225,12810,3,2
43540,86,11762,3,18
43540,250,28055,9,14
43540,119,28971,4,18
43540,247,15751,4,1
43540,15,27248,3,4
43540,78,18690,2,9
43541,6,12945,4,16
43541,193,14253,1,13
43541,292,17374,3,4
43541,255,13989,1,11
43541,238,27372,4,19
43541,142,25293,10,12
43541,72,18033,6,5
43541,43,19851,5,20
43541,180,25046,5,6
43541,176,16142,10,6
43541,64,19163,10,5
43541,172,18686,6,5
43541,194,20303,2,7
43541,206,17684,1,20
43541,14,29412,4,6
43541,219,14507,2,6
43541,236,13799,5,4
43541,102,28589,10,14
43541,181,23424,8,2
43541,198,15868,8,19
43541,274,27906,7,19
43541,24,18665,8,14
43541,100,19953,4,20
43541,77,16306,1,18
43541,29,19404,6,20
43541,22,15351,8,12
43541,250,24018,1,7
43541,98,24930,7,7
43541,40,12566,3,11
43541,37,23445,3,2
43541,6,19947,7,13
43541,66,23366,8,6
43541,50,25550,3,7
43541,260,26037,3,1
43541,17,11686,5,6
43541,171,20494,3,2
43541,175,11110,5,19
43541,290,11283,3,17
43541,182,11019,6,19
43541,47,17649,8,5
43541,57,27620,6,17
43541,33,16396,9,18
43541,146,23918,7,18
43541,225,19744,10,11
43541,57,25238,3,3
43541,197,18654,7,2
43541,232,12245,5,7
43541,58,20903,3,20
43541,48,28134,2,9
43541,188,12936,7,8
43541,188,16984,2,15
43541,292,25417,9,14
43541,182,19968,6,3
43541,104,13690,9,20
43541,116,15180,2,1
43541,146,19091,7,9
43541,28,15151,2,20
43541,286,14656,8,10
43541,257,23495,3,17
43541,209,23127,9,19
43541,119,16912,5,9
43541,29,15989,3,6
43541,127,13749,5,2
43541,292,20471,1,1
43541,52,11642,5,1
43541,54,24748,9,17
43541,109,15600,7,20
43541,157,23453,2,9
43541,128,24246,4,18
43541,291,27625,3,3
43541,13,12562,4,5
43541,110,11167,5,17
43541,211,18958,4,6
43541,244,29439,6,17
43541,183,11064,8,8
43541,204,19535,1,3
43541,95,25740,1,16
43541,247,16582,8,12
43541,105,18720,6,17
43541,285,27376,5,3
43541,163,16319,8,19
43541,129,21518,10,3
43541,153,15748,7,4
43541,264,26623,4,5
43541,94,12679,4,10
43541,200,18366,4,9
43541,189,24159,8,18
43541,69,21926,7,19
43541,192,13864,6,9
43541,172,25662,8,8
43541,52,13807,7,13
43541,1,24308,9,1
43541,141,22940,3,20
43541,81,14995,8,1
43541,288,17800,7,7
43541,117,22043,8,20
43541,242,13006,10,17
43541,221,19247,4,16
43541,39,25755,6,1
43541,259,24781,8,17
43541,252,23322,1,13
43541,101,17574,2,13
43541,250,11615,8,12
43541,48,20820,6,18
43541,291,19184,4,13
43541,56,13405,9,17
43541,292,18893,8,18
43541,182,27380,3,13
43541,106,19550,8,11
43541,273,23711,8,2
43541,128,18985,1,19
43541,128,26499,10,5
43541,88,24024,3,17
43541,27,28345,7,13
43541,237,28650,10,13
43541,20,20697,4,13
43541,147,23055,1,6
43541,239,26694,3,14
43541,81,24914,10,14
43541,172,18976,10,1
43541,279,25491,4,8
43541,146,16670,10,7
43541,276,22005,3,8
43541,147,23175,4,1
43541,256,26368,10,3
43541,173,24405,7,5
43541,283,21280,5,8
43541,104,21582,5,2
43541,210,19569,10,1
43542,50,28851,7,19
43542,71,15764,9,4
43542,10,19709,4,3
43542,63,16422,7,11
43542,7,20601,8,3
43542,149,21626,2,17
43542,62,11763,9,18
43542,212,12632,2,14
43542,142,26452,1,17
43542,258,22718,10,11
43542,279,19316,9,3
43542,227,28171,10,4
43542,250,18585,8,2
43542,225,18110,8,7
43542,270,25237,6,2
43542,101,14946,1,17
43542,90,21468,9,12
43542,33,28169,8,17
43542,280,15906,9,20
43542,191,29174,8,9
43542,159,23340,10,8
43542,51,25882,3,16
43542,200,15515,2,17
43542,106,25222,1,18
43542,64,11696,2,13
43542,203,11457,3,11
43542,72,23483,6,16
43542,85,25093,1,8
43542,95,17094,10,1
43542,60,21024,2,18
43542,79,20577,1,8
43542,173,29254,3,13
43542,33,25558,8,6
43542,36,17206,1,9
43542,104,27152,7,1
43542,57,17660,1,16
43542,91,23936,1,13
43542,167,12296,4,17
43542,123,27530,6,7
43542,261,19766,6,6
43542,257,20106,4,15
43542,98,21707,1,16
43542,96,17031,1,10
43542,106,26911,10,8
43542,109,25385,7,4
43542,64,27301,4,19
43542,72,22896,3,2
43542,7,24385,3,3
43542,23,13193,3,20
43542,135,25526,3,8
43542,107,24191,8,1
43542,79,16379,7,19
43542,169,23652,5,11
43542,276,24512,7,15
43542,70,20034,8,13
43542,69,15804,3,18
43542,243,28177,5,14
43542,247,17979,2,14
43542,152,11085,7,14
43542,136,28707,10,14
43542,270,19209,6,6
43542,3,14713,4,12
43542,110,22264,7,8
43542,18,13496,6,14
43542,41,25512,10,6
43542,293,26973,5,18
43542,264,26389,6,12
43542,116,12238,3,8
43542,207,27174,6,10
43542,223,22571,8,5
43542,73,11821,2,1
43542,230,15967,9,19
43542,203,22127,8,17
43542,179,17234,5,7
43542,29,26367,4,7
43542,153,15402,10,19
43542,14,15627,1,2
43542,274,29150,3,11
43542,263,13442,6,5
43542,36,12884,7,1
43542,262,13957,3,10
43542,9,24353,1,20
43542,266,18671,9,16
43542,204,29202,9,20
43542,155,12664,8,3
43542,275,23391,3,9
43542,256,21180,1,14
43542,49,21953,3,9
43542,157,19575,7,12
43542,54,14099,4,9
43542,130,19119,3,18
43542,254,24541,2,4
43542,243,20000,5,13
43542,211,27521,1,2
43542,168,27154,6,8
43542,67,13389,3,17
43542,95,13052,9,12
43542,143,12119,9,18
43542,208,22564,2,8
43542,124,14085,8,13
43542,68,19622,8,20
43542,71,28477,6,19
43542,10,13974,7,20
43542,121,12778,2,4
43542,237,14174,8,5
43542,225,24093,9,9
43542,225,11340,7,14
43542,76,13490,3,10
43542,62,15962,10,14
43542,126,14937,5,13
43542,214,25275,2,1
43542,51,11394,8,2
43542,217,12251,4,15
43542,250,21655,5,17
43542,54,14270,9,17
43542,114,13740,5,7
43542,71,25985,5,18
43542,29,11159,5,8
43542,107,25602,7,20
43542,36,21256,6,12
43542,15,29235,4,16
43542,201,21891,3,7
43542,13,21451,6,3
43542,126,22776,3,16
43542,130,22082,8,10
43542,6,25729,9,12
43542,75,13454,2,1
43542,67,28111,6,7
43542,125,12750,6,15
43542,163,24627,7,13
43542,131,12558,9,16
43542,67,24375,2,4
43542,131,28855,2,7
43542,86,25049,8,10
43542,184,16343,6,2
43542,9,12475,2,1
43542,109,13227,4,1
43542,193,18055,5,3
43542,101,27107,7,2
43542,267,20585,6,7
43542,218,23847,1,20
43542,243,18079,3,10
43542,226,17625,9,6
43542,131,21989,3,8
43542,140,16951,9,10
43542,216,15454,9,1
43542,159,24927,6,11
43542,256,20315,7,10
43543,284,27870,6,16
43543,210,28418,5,5
43543,15,16363,5,10
43543,193,14957,8,14
43543,77,14749,1,17
43543,17,29071,1,3
43543,59,25477,1,19
43543,109,19993,3,6
43543,22,25011,1,8
43543,284,20132,10,7
43543,196,16955,8,11
43543,180,19270,8,10
43543,3,11358,1,4
43543,165,14376,5,11
43543,72,21121,2,7
43543,61,17407,8,3
43543,190,19215,8,3
43543,43,18573,10,13
43543,27,27403,10,2
43543,271,22391,1,11
43543,212,27409,8,11
43543,146,25788,2,16
43543,194,25341,7,14
43543,146,27598,8,10
43543,21,19056,9,10
43543,35,28240,6,3
43543,258,25919,5,18
43543,277,15992,1,19
43543,283,21803,9,13
43543,5,26176,2,13
43543,281,16912,4,4
43543,174,27487,6,19
43543,136,21013,7,5
43543,152,20903,2,12
43543,282,13560,3,20
43543,44,21813,8,6
43543,268,14739,3,3
43543,10,19170,8,14
43543,187,24276,8,3
43543,225,17816,7,12
43543,263,12303,10,10
43543,233,15021,7,7
43543,89,11031,7,7
43543,195,28581,10,17
43543,150,22625,9,14
43543,154,16478,10,5
43543,130,21902,3,2
43543,171,11347,5,11
43543,203,21696,1,16
43543,217,20265,3,3
43543,4,17604,4,6
43543,158,12041,5,9
43543,126,27997,3,2
43543,122,28654,5,16
43543,63,25256,1,19
43543,4,15490,6,10
43543,265,19446,10,8
43543,121,27753,5,13
43543,252,22479,9,14
43543,160,11762,3,16
43543,273,16058,6,11
43543,188,19437,4,3
43543,264,16801,6,4
43543,249,13779,5,1
43543,208,12263,5,16
43543,237,26201,10,3
43543,136,18697,5,6
43543,199,19604,1,12
43543,234,20673,3,7
43543,212,18506,7,11
43543,64,18037,6,13
43543,224,20429,2,7
43543,41,21848,9,12
43543,258,24197,4,2
43543,160,24852,6,1
43543,122,12236,2,7
43543,115,25070,1,18
43543,287,20784,1,4
43543,2,23767,1,11
43543,247,21241,3,1
43543,37,14440,7,2
43543,278,24359,10,7
43543,102,23938,1,3
43543,186,11856,9,5
43543,293,22379,10,3
43543,72,11950,2,13
43543,57,22095,7,7
43543,87,19428,4,12
43543,281,24734,9,6
43543,15,20251,9,17
43543,34,19287,8,17
43543,145,15898,10,11
43543,48,22132,10,3
43543,199,14527,4,13
43543,236,14680,8,8
43543,205,22652,6,7
43543,137,21379,6,9
43543,260,11811,4,16
43543,137,21852,3,15
43543,154,22870,1,6
43543,7,17596,9,3
43543,149,21577,1,17
43543,144,25217,10,10
43543,138,14325,10,1
43543,53,18727,10,4
43543,44,11439,6,11
43543,202,21475,3,2
43543,16,14815,8,17
43543,73,13097,5,20
43543,211,11995,8,8
43543,276,25589,9,2
43543,64,15987,3,20
43543,204,12423,6,19
43543,10,18568,3,15
43543,111,26435,8,10
43543,29,16312,8,5
43543,141,13317,8,20
43543,122,20534,10,3
43543,244,28847,5,16
43543,28,29190,9,4
43543,236,16223,2,3
43543,93,13619,2,7
43543,94,21988,4,7
43543,155,12745,4,12
43543,158,12737,10,7
43543,68,24485,2,19
43543,158,28837,2,13
43543,259,28198,7,10
43543,257,23463,10,3
43543,38,19337,1,16
43543,246,14850,5,7
43543,216,14620,7,20
43543,66,27469,2,15
43543,234,12133,9,12
43543,278,28870,7,10
43543,143,16336,1,7
43543,175,23632,4,13
43543,3,28994,5,15
43543,88,15198,3,12
43543,276,26470,7,5
43543,200,12205,2,15
43543,252,22881,8,10
43543,273,19425,3,13
43543,116,20464,4,17
43543,4,11774,2,10
43543,6,14322,8,18
43543,83,11522,9,20
43543,103,11950,8,8
43543,274,17266,1,1
43543,63,22170,5,15
43543,110,11206,8,1
43543,91,28351,3,19
43543,184,17620,2,12
43543,249,12068,4,16
43543,205,19277,7,19
43543,239,19072,9,1
43543,252,27300,7,2
43543,9,11325,5,16
43543,139,27054,10,18
43543,226,25164,2,1
43543,22,19027,3,17
43543,73,26427,1,10
43543,262,29311,5,14
43543,54,23287,9,5
43543,67,11159,10,18
43543,187,11456,4,19
43543,91,25258,4,9
43543,114,17549,6,6
43543,126,19083,8,18
43543,180,11500,4,5
43544,137,14154,4,10
43544,82,19545,3,20
43544,163,26069,1,20
43544,257,27004,1,6
43544,34,23254,8,1
43544,249,16091,5,3
43544,279,15196,3,16
43544,82,20280,5,2
43544,146,22295,6,1
43544,154,24001,9,12
43544,202,15866,6,1
43544,262,26560,6,5
43544,262,27938,5,12
43544,177,28439,9,3
43544,277,28033,1,13
43544,161,28200,4,4
43544,291,27938,4,11
43544,13,16001,10,6
43544,202,26122,7,2
43544,36,13109,8,12
43544,74,11751,1,15
43544,160,24995,6,13
43544,80,12542,3,5
43544,226,27021,2,8
43544,46,27640,6,1
43544,136,21829,9,19
43544,76,25913,1,9
43544,48,25646,5,2
43544,146,20315,1,11
43544,151,26163,9,17
43544,176,25241,3,16
43544,95,15921,2,8
43544,186,28541,7,8
43544,230,24247,9,6
43544,67,18838,3,1
43544,71,26257,9,1
43544,211,23544,3,13
43544,187,20845,1,4
43544,60,20742,7,17
43544,174,24053,9,8
43544,33,28241,10,17
43544,279,18515,5,8
43544,261,23868,3,8
43544,77,11504,8,13
43544,7,23516,6,7
43544,275,23620,6,1
43544,71,19554,4,6
43544,258,15437,10,5
43544,94,13364,8,15
43544,161,23705,1,13
43544,112,21252,3,11
43544,168,15970,10,8
43544,52,19632,4,15
43544,289,22900,10,8
43544,191,11539,6,12
43544,170,23618,9,8
43544,4,28351,9,9
43544,226,11848,10,17
43544,201,13834,4,20
43544,124,18524,10,3
43544,17,18045,3,11
43544,5,17209,4,5
43544,79,13421,2,4
43544,44,16107,9,11
43544,217,19330,10,11
43544,180,22241,10,20
43544,184,24761,4,18
43544,76,25771,8,2
43544,208,16942,2,17
43544,286,25761,4,19
43544,38,28139,4,17
43544,11,17592,3,7
43544,210,16009,8,14
43544,249,25162,8,19
43544,292,11101,8,18
43544,279,12949,9,12
43544,66,25231,1,13
43544,279,13540,8,8
43544,52,29298,9,3
43544,35,24495,2,4
43544,217,18198,9,10
43544,233,29420,2,14
43544,102,18362,9,1
43544,97,22082,7,6
43544,25,11198,8,8
43544,105,16562,5,18
43544,47,13546,7,13
43544,94,22723,6,17
43544,252,27867,3,2
43544,225,25480,1,19
43544,40,14426,2,7
43544,267,15137,2,12
43544,273,28694,10,9
43544,150,17192,1,8
43544,74,26146,4,20
43544,109,19649,6,14
43544,20,21972,1,12
43544,92,12455,8,5
43544,31,19814,8,18
43544,83,15164,3,4
43544,278,21940,6,11
43544,155,13549,9,11
43544,227,16359,5,16
43544,33,21755,1,5
43544,46,24230,10,12
43544,89,25630,9,1
43544,117,11142,8,8
43544,119,18930,2,1
43544,220,24017,9,5
43544,273,11738,8,5
43544,242,16031,2,11
43544,256,24003,7,7
43544,183,12457,8,8
43544,289,26119,6,16
43544,133,23850,1,18
43544,161,24360,9,4
43544,107,28770,2,5
43544,216,12182,2,14
43544,112,24046,5,5
43544,204,28457,5,1
43544,40,26489,1,11
43544,236,25427,10,7
43544,153,28887,9,17
43544,270,20966,4,8
43544,112,17220,3,14
43544,3,16732,7,8
43544,31,26044,5,7
43544,245,25199,2,20
43544,241,18269,9,20
43544,247,25726,5,9
43544,116,14200,5,15
43544,63,12519,8,5
43544,251,17579,6,18
43544,34,18883,1,17
43544,153,26681,6,18
43544,9,19965,1,9
43545,211,27472,7,18
43545,51,22801,5,6
43545,168,29258,9,13
43545,288,22079,3,11
43545,114,11838,3,5
43545,100,26198,1,4
43545,16,28770,8,9
43545,70,16972,5,13
43545,241,21051,6,13
43545,99,19389,9,7
43545,71,22408,10,15
43545,144,19096,8,15
43545,205,28632,3,6
43545,205,16231,2,19
43545,189,11774,9,13
43545,204,28387,9,18
43545,150,24661,10,6
43545,122,24990,10,20
43545,197,20320,1,9
43545,135,17201,5,18
43545,146,12560,4,5
43545,114,23402,6,16
43545,158,25330,10,15
43545,130,18223,2,15
43545,137,26412,8,5
43545,293,22372,3,14
43545,180,16708,9,14
43545,283,15751,1,19
43545,85,22856,2,13
43545,173,17493,10,5
43545,261,13002,4,8
43545,140,13503,1,16
43545,260,20767,9,6
43545,282,22310,4,20
43545,8,13612,9,5
43545,232,21497,9,14
43545,30,16525,5,5
43545,127,16282,4,13
43545,230,26653,3,10
43545,228,17665,8,14
43545,154,11157,1,6
43545,124,25855,1,14
43545,241,11023,3,4
43545,292,22663,6,4
43545,23,22920,3,17
43545,213,14133,4,6
43545,25,13725,5,19
43545,209,22039,8,13
43545,270,13045,1,13
43545,213,21158,4,9
43545,250,27190,1,7
43545,96,22137,8,9
43545,21,18411,1,1
43545,206,25759,8,2
43545,239,25027,6,2
43545,141,12789,8,3
43545,213,19804,8,14
43545,161,23385,8,5
43545,225,21912,4,16
43545,116,11679,4,12
43545,245,12440,9,12
43545,16,22772,10,6
43545,293,24936,5,7
43545,201,13181,9,15
43545,123,25703,6,12
43545,264,20041,10,12
43545,69,14739,1,14
43545,9,18402,1,11
43545,92,25551,7,13
43545,66,15802,3,2
43545,272,29319,4,9
43545,188,24165,6,12
43545,127,23951,9,20
43545,81,27858,9,2
43545,127,24265,3,8
43545,47,18770,4,11
43545,237,13622,9,9
43545,53,21933,2,13
43545,220,21061,7,2
43545,27,22137,4,15
43545,80,18806,8,9
43545,64,25961,9,7
43545,105,15440,2,10
43545,166,16411,6,5
43545,203,22332,8,19
43545,180,12906,9,8
43545,102,19994,4,16
43545,231,28109,6,18
43545,55,20661,10,11
43545,41,27249,7,6
43545,37,12637,4,12
43545,274,18826,3,14
43545,176,15982,2,4
43545,80,13964,4,2
43545,22,27162,3,12
43545,220,18061,10,7
43545,229,24352,10,5
43545,153,28392,9,17
43545,254,25842,4,12
43545,281,19722,4,14
43545,199,20591,6,7
43545,10,14634,2,10
43545,110,26147,5,3
43545,183,12046,8,11
43545,91,21368,2,18
43545,169,21486,4,7
43545,263,21584,10,13
43545,135,28510,10,5
43545,168,15479,6,10
43545,5,15843,7,4
43545,243,28853,5,4
43545,13,18570,4,14
43545,104,12446,1,19
43545,283,15216,7,5
43545,241,21364,10,5
43545,50,20111,7,6
43545,251,19046,3,17
43545,200,14141,2,15
43545,103,27880,10,2
43545,157,25299,10,1
43545,106,23067,3,8
43545,179,24845,5,8
43545,213,11617,1,11
43545,255,22698,3,6
43545,107,22066,8,6
43545,197,17264,4,10
43545,292,19284,10,3
43545,100,29044,8,5
43545,66,11186,5,13
43545,204,25587,4,17
43545,123,26586,10,3
43545,88,16786,9,8
43545,62,28185,5,12
43546,129,28757,7,1
43546,43,21653,6,18
43546,165,19629,2,20
43546,96,12106,8,17
43546,187,29279,2,16
43546,36,14832,5,12
43546,121,25455,7,20
43546,154,26966,9,12
43546,185,28360,6,18
43546,130,19102,10,20
43546,203,28457,2,3
43546,183,16900,3,2
43546,270,27240,6,10
43546,136,16397,1,5
43546,150,24519,2,7
43546,38,20302,10,13
43546,204,17083,2,4
43546,275,12498,6,16
43546,191,12590,6,3
43546,98,28891,10,15
43546,236,29285,8,9
43546,148,24585,6,13
43546,216,21803,2,7
43546,239,27918,1,9
43546,213,21444,9,13
43546,275,27682,1,8
43546,262,16366,6,2
43546,141,11864,10,17
43546,206,25795,4,4
43546,46,17839,6,19
43546,25,22765,9,9
43546,48,23841,10,10
43546,200,18276,4,10
43546,27,24423,9,20
43546,121,25423,2,2
43546,26,22051,9,16
43546,207,26468,4,1
43546,200,27110,6,18
43546,172,13414,10,17
43546,199,23212,2,20
43546,37,22074,5,13
43546,12,16961,6,20
43546,101,20311,1,16
43546,283,16691,1,18
43546,212,20442,3,8
43546,106,11463,3,12
43546,233,14707,4,12
43546,133,28663,4,19
43546,63,21518,10,18
43546,161,11746,6,20
43546,111,25448,1,3
43546,33,21043,1,4
43546,131,11982,2,5
43546,157,21552,4,17
43546,6,19523,9,11
43546,41,11626,3,1
43546,128,20041,5,13
43546,157,23379,8,10
43546,270,22479,1,11
43546,286,14941,9,20
43546,176,20972,1,12
43546,259,13217,4,10
43546,289,26765,2,18
43546,220,26074,3,9
43546,39,23138,6,6
43546,208,20551,6,3
43546,104,25380,2,3
43546,134,21971,6,18
43546,6,22461,1,11
43546,73,17267,3,2
43546,76,16712,8,17
43546,154,20730,9,13
43546,243,11604,5,12
43546,6,17801,7,17
43546,136,11753,2,1
43546,12,12145,10,9
43546,291,22577,6,6
43546,72,12524,3,20
43546,123,20727,10,16
43546,162,29012,10,6
43546,35,12256,4,9
43546,192,16454,1,14
43546,198,22875,3,5
43546,68,19138,3,1
43546,61,19488,8,18
43546,45,14949,6,9
43546,168,17455,2,17
43546,53,14723,7,13
43546,92,27836,4,14
43546,126,12696,10,2
43546,176,19452,1,3
43546,1,29074,10,14
43546,33,29123,8,1
43546,83,14766,9,13
43546,216,20523,6,4
43546,177,25078,9,20
43546,198,23135,5,4
43546,15,19191,5,17
43546,269,21348,4,20
43546,39,19039,5,7
43546,19,25839,9,11
43546,230,20278,8,14
43546,185,29228,10,13
43546,147,19264,5,13
43546,283,15761,7,1
43546,92,27195,6,9
43546,114,26385,8,18
43546,96,17925,7,8
43546,191,15075,6,10
43546,75,11584,6,17
43546,41,25453,8,11
43546,207,15032,3,14
43546,66,13088,7,3
43546,197,14091,9,17
43546,53,27311,2,13
43546,114,23930,2,18
43546,202,15868,1,2
43546,158,27849,7,7
43546,171,18425,2,15
43546,164,27287,5,18
43546,284,20063,9,6
43546,12,20436,6,13
43546,230,15547,7,19
43546,57,20181,1,10
43546,116,22861,4,9
43546,14,22103,5,5
43547,293,15628,10,18
43547,76,18400,7,16
43547,284,14153,7,12
43547,137,21796,3,4
43547,215,22321,6,2
43547,221,28305,10,19
43547,47,21660,4,7
43547,83,15605,8,6
43547,118,13451,8,19
43547,163,16271,3,9
43547,76,16628,9,8
43547,7,22462,3,4
43547,176,12642,1,6
43547,267,20356,10,8
43547,145,16915,5,3
43547,253,27623,8,6
43547,278,14056,10,8
43547,218,14779,1,18
43547,12,14992,8,15
43547,81,20378,5,2
43547,5,12541,4,12
43547,200,12077,9,10
43547,63,24605,6,3
43547,137,13943,4,20
43547,25,17219,4,12
43547,251,15971,3,20
43547,193,18072,7,5
43547,86,26578,1,2
43547,88,17048,4,17
43547,115,14662,6,11
43547,129,29010,4,19
43547,2,19759,10,8
43547,285,27657,3,3
43547,232,15669,7,7
43547,278,14642,1,9
43547,77,19143,4,3
43547,257,12297,4,1
43547,227,23664,6,5
43547,47,14067,3,4
43547,83,14789,8,7
43547,49,29136,2,8
43547,239,12473,6,6
43547,17,13791,10,6
43547,140,27249,6,13
43547,95,16968,2,5
43547,12,22816,9,17
43547,174,19903,8,12
43547,100,24717,9,6
43547,90,15267,1,14
43547,48,24671,5,13
43547,12,23620,6,15
43547,245,29452,7,4
43547,255,12619,1,4
43547,229,11818,9,9
43547,47,14745,6,19
43547,169,23958,5,20
43547,91,16772,4,1
43547,234,14244,10,12
43547,91,15412,10,20
43547,173,25000,8,11
43547,219,18614,5,9
43547,15,26615,1,11
43547,1,16819,6,10
43547,154,11558,8,13
43547,165,18189,8,17
43547,283,11154,2,14
43547,72,27798,3,4
43547,193,14499,2,10
43547,15,24946,5,11
43547,171,19376,6,17
43547,241,26955,4,12
43547,262,15629,10,5
43547,196,13795,2,18
43547,280,22556,8,1
43547,247,16986,8,20
43547,183,29248,2,2
43547,264,13093,3,16
43547,248,15905,7,9
43547,72,21025,10,5
43547,152,25312,4,8
43547,63,23566,9,9
43547,128,28673,10,12
43547,283,27907,5,20
43547,204,21479,7,5
43547,162,17613,1,2
43547,260,23024,2,14
43547,255,12716,9,13
43547,273,24661,2,4
43547,57,15247,6,2
43547,132,27002,10,11
43547,230,17328,6,20
43547,277,20920,1,9
43547,130,16438,4,16
43547,136,15526,1,4
43547,103,23973,3,16
43547,85,21585,5,6
43547,85,16189,6,16
43547,290,20705,9,6
43547,171,29402,10,4
43547,87,20609,9,20
43547,249,26175,5,1
43547,13,20487,9,6
43547,169,14796,4,20
43547,53,23589,4,12
43547,66,20251,5,19
43547,95,22849,9,19
43547,202,11749,1,4
43547,248,15959,9,1
43547,252,28340,9,2
43547,185,25448,4,15
43547,68,22438,6,17
43547,267,11779,4,8
43547,137,25494,10,19
43547,2,28842,3,1
43547,273,28347,6,1
43547,161,29207,7,9
43547,76,23115,8,7
43547,265,15333,4,4
43547,167,15250,10,4
43547,134,19867,10,6
43547,251,23485,7,2
43547,211,21421,6,1
43547,148,22557,6,20
43547,41,15225,10,5
43547,22,23250,2,5
43547,179,11925,10,7
43547,124,27039,3,16
43547,67,13686,2,5
43547,113,18739,3,12
43547,79,20969,2,14
43547,180,14169,1,11
43547,72,18004,8,20
43547,138,11674,1,14
43547,173,17330,3,18
43547,170,13899,1,16
43547,29,13983,7,4
43547,5,13204,8,20
43547,186,26551,1,18
43547,41,15165,9,5
43547,264,11221,10,13
43547,120,27959,8,3
43547,206,27223,8,14
43547,259,17201,6,4
43547,283,19666,2,12
43547,113,14079,1,18
43547,240,23846,7,2
43547,176,13456,4,14
43547,56,11180,3,9
43547,2,28817,8,16
43548,134,15637,4,2
43548,127,24101,10,13
43548,125,29300,10,9
43548,193,27121,7,14
43548,165,18021,2,20
43548,162,24537,9,11
43548,199,20535,2,1
43548,278,14103,10,10
43548,230,15380,2,20
43548,121,27353,5,9
43548,221,15221,5,1
43548,138,29023,9,2
43548,5,29186,8,9
43548,166,20631,6,3
43548,156,16788,1,10
43548,82,24485,3,3
43548,21,17557,9,6
43548,286,28185,1,8
43548,120,11211,5,16
43548,253,28532,7,5
43548,240,25385,10,3
43548,38,23787,4,17
43548,249,21624,8,1
43548,258,28547,2,16
43548,103,21404,5,10
43548,103,21718,6,20
43548,266,28244,7,17
43548,137,14752,1,6
43548,209,11964,4,2
43548,18,15120,4,9
43548,265,24832,2,15
43548,68,27006,7,3
43548,173,23943,4,5
43548,53,15212,3,10
43548,183,25514,1,18
43548,72,14978,3,9
43548,25,19662,1,17
43548,37,13389,3,9
43548,137,19724,6,5
43548,40,11743,8,16
43548,194,24859,8,15
43548,57,13856,8,12
43548,7,28975,2,8
43548,25,13287,3,10
43548,99,12326,10,11
43548,57,28164,8,6
43548,175,18508,1,4
43548,59,11554,1,10
43548,263,26219,3,16
43548,221,26759,8,15
43548,138,18207,1,9
43548,180,23814,9,7
43548,118,23725,9,2
43548,31,20473,3,10
43548,121,25003,10,14
43548,144,11981,3,19
43548,163,18744,6,12
43548,135,19704,2,11
43548,22,26027,6,4
43548,280,21056,7,8
43548,259,11454,3,8
43548,145,25843,4,17
43548,259,25436,3,16
43548,13,29002,1,3
43548,270,15127,5,12
43548,54,15289,1,4
43548,220,26212,2,6
43548,20,11561,7,2
43548,165,22885,2,6
43548,26,11769,6,14
43548,199,24817,5,3
43548,25,18375,5,11
43548,219,19727,3,7
43548,154,25539,2,16
43548,265,28059,5,3
43548,98,26603,2,16
43548,269,12890,1,12
43548,79,12251,3,19
43548,200,17083,4,11
43548,156,18276,4,12
43548,100,15111,9,14
43548,227,23319,8,14
43548,38,15451,7,15
43548,29,13266,1,13
43548,165,23638,5,2
43548,194,12325,4,18
43548,182,28330,8,12
43548,264,18585,4,16
43548,291,27909,1,16
43548,107,12204,3,17
43548,52,29362,3,14
43548,113,16785,1,20
43548,274,18483,2,19
43548,4,16621,6,5
43548,184,11574,3,20
43548,224,12127,10,2
43548,207,26077,3,14
43548,40,18241,3,20
43548,168,13462,8,18
43548,269,15897,10,2
43548,67,12097,4,20
43548,229,14501,7,17
43548,101,13994,6,18
43548,89,11039,5,6
43548,15,13293,7,7
43548,208,12411,3,8
43548,90,17831,5,10
43549,286,15184,4,16
43549,233,20667,9,17
43549,180,19323,1,20
43549,34,12207,10,19
43549,219,12784,7,5
43549,267,11468,2,9
43549,155,25005,7,13
43549,19,17377,9,1
43549,241,23822,7,16
43549,139,16861,3,20
43549,278,29450,8,1
43549,169,15109,9,11
43549,38,22309,2,10
43549,285,11702,5,7
43549,104,14211,7,19
43549,225,21278,5,17
43549,132,12538,7,19
43549,87,21065,5,17
43549,215,22580,4,17
43549,47,27133,2,8
43549,8,13351,9,18
43549,97,11832,5,15
43549,115,17474,2,11
43549,54,24886,7,9
43549,282,16433,10,4
43549,104,28497,4,14
43549,251,20814,1,12
43549,143,17221,9,8
43549,253,19756,7,15
43549,109,14586,8,3
43549,45,24177,4,10
43549,8,11899,4,5
43549,28,13437,9,14
43549,93,20672,5,1
43549,30,13537,10,12
43549,35,15211,1,1
43549,196,16670,3,19
43549,55,13195,4,3
43549,193,12332,4,14
43549,101,19151,7,14
43549,86,11300,8,2
43549,55,17830,10,19
43549,132,20322,2,20
43549,93,20071,3,8
43549,14,11789,3,18
43549,199,25789,10,8
43549,272,11235,9,6
43549,285,23990,4,9
43549,175,27651,9,12
43549,123,19695,7,20
43549,248,26416,8,13
43549,74,18855,2,8
