Order date,product key,customer key,region key,order quantity
43408,257,11772,5,10
43142,177,20219,6,9
43221,224,20279,7,5
43162,203,11556,7,5
43236,285,20933,1,6
43300,283,26416,9,3
43129,114,15228,4,2
43125,287,18639,3,19
43385,235,13465,5,3
43160,262,17161,10,16
43125,24,14676,9,18
43175,233,21409,7,14
43401,99,29164,3,19
43383,208,17921,10,9
43442,122,20904,3,6
43250,127,29238,9,5
43264,29,14985,7,8
43365,73,27918,4,7
43359,24,19584,8,9
43295,256,16333,6,2
43420,188,15216,1,14
43389,195,19621,7,5
43130,233,15379,4,10
43219,195,22961,2,22
43103,230,16546,9,1
43241,199,18350,7,5
43379,60,28426,4,18
43251,160,17297,9,8
43230,281,14529,6,8
43237,195,13505,2,8
43134,116,17817,3,10
43419,103,18544,10,32
43285,228,11965,3,10
43142,178,25009,3,7
43115,104,11228,5,13
43193,161,21652,6,26
43253,87,19632,6,10
43253,211,23406,1,9
43366,156,17697,5,7
43320,68,28705,6,16
43404,15,27422,4,11
43183,88,23244,8,8
43349,33,22777,10,13
43445,186,19189,3,38
43309,74,15778,4,17
43170,135,11511,2,11
43113,186,11299,2,17
43195,135,12006,5,24
43239,237,28437,10,9
43415,208,25498,9,3
43275,164,25030,4,4
43169,31,21496,5,5
43135,121,12954,10,6
43223,198,25297,2,7
43172,56,14682,6,6
43343,245,27576,5,9
43182,91,23536,5,20
43169,129,17667,2,10
43277,71,14254,4,2
43257,254,28347,3,3
43199,218,24482,5,12
43195,102,22538,1,5
43430,114,26545,2,11
43451,68,11291,9,35
43268,154,13535,7,10
43198,8,19683,9,12
43354,138,29214,4,2
43400,206,14243,6,26
43356,79,27539,4,3
43377,198,12564,8,19
43180,204,19623,1,8
43143,31,28106,7,1
43170,151,25529,2,18
43121,183,22605,9,14
43263,145,21407,3,2
43419,44,24117,5,22
43420,34,29366,1,11
43372,24,14666,6,8
43175,129,11329,4,9
43262,123,26503,8,8
43218,196,25892,7,12
43340,261,26056,5,8
43107,138,15051,6,12
43165,26,24757,2,17
43443,251,24918,10,5
43249,11,15393,7,1
43432,68,16165,4,12
43329,205,16797,8,6
43226,62,22194,1,7
43390,196,23876,3,28
43427,130,28249,1,10
43161,154,14856,4,4
43292,261,24972,6,15
43141,62,16652,2,3
43459,82,27596,10,29
43143,228,21611,2,10
43150,3,20394,3,1
43286,37,27719,5,8
43342,73,27915,2,16
43240,167,17649,9,5
43318,154,15053,5,6
43186,129,15918,8,1
43199,231,21168,8,2
43397,175,12148,8,4
43234,144,25607,9,5
43213,22,25882,6,8
43175,120,25371,8,16
43263,132,18239,6,2
43147,176,27743,5,1
43379,289,28332,5,26
43350,168,26784,5,7
43310,238,20688,5,3
43445,27,23585,3,17
43223,224,26995,4,8
43303,273,16041,5,16
43323,124,23232,2,2
43154,107,24005,8,4
43211,7,22564,4,10
43441,214,21271,5,21
43426,174,13516,2,18
43149,214,14391,2,1
43130,290,16904,7,20
43383,39,20927,4,13
43183,140,19516,2,14
43132,270,13573,5,1
43313,183,11238,5,19
43175,267,25111,2,14
43375,157,19858,3,7
43139,282,19012,5,6
43331,10,25229,3,3
43326,131,20603,9,11
43444,261,26486,7,40
43119,180,21846,6,12
43462,236,17911,4,13
43340,179,23115,6,17
43297,243,19766,1,4
43135,135,28173,1,2
43203,70,18635,10,12
43187,10,18766,4,12
43284,73,19557,4,8
43110,226,26029,8,3
43106,70,17921,8,3
43159,246,20181,6,10
43251,53,27103,7,3
43106,40,13960,7,3
43278,34,29366,1,3
43327,9,11680,8,5
43297,289,26801,2,9
43387,187,23332,5,27
43104,251,14730,1,13
43377,232,21575,5,29
43390,74,24509,9,3
43300,21,15684,2,6
43213,289,22119,2,12
43337,98,12925,10,12
43251,183,16604,4,2
43142,66,13405,5,3
43281,77,27274,2,7
43311,215,18407,3,4
43398,283,22834,1,17
43334,115,28225,3,4
43216,257,29192,8,7
43133,162,28498,3,9
43308,195,18091,2,15
43221,94,18185,6,1
43232,73,25612,9,2
43310,104,25985,8,14
43143,1,20819,4,4
43136,245,18614,5,7
43361,77,27589,8,12
43121,291,27436,10,7
43129,193,15386,2,4
43149,136,25147,2,1
43292,269,28342,1,10
43360,150,27923,4,16
43313,67,16591,1,12
43415,50,21405,5,28
43106,291,14944,3,5
43442,6,28945,4,15
43366,240,22690,7,3
43220,250,11742,9,3
43317,216,20667,7,17
43438,74,24416,2,40
43448,41,15094,7,39
43219,58,16331,8,29
43297,234,19643,7,16
43156,53,20407,4,2
43135,97,21726,1,2
43108,27,20525,10,14
43139,94,16883,10,8
43220,39,20927,4,9
43422,107,23179,9,3
43140,46,24643,8,6
43194,286,14800,5,15
43139,185,13747,8,4
43326,168,25608,8,4
43228,257,27777,6,8
43382,61,12059,1,28
43152,261,23913,9,6
43341,46,24643,8,17
43353,265,11852,2,13
43181,88,20272,3,15
43426,155,17102,2,20
43370,68,18962,1,11
43200,6,28598,9,26
43309,15,11325,8,17
43267,210,25352,9,7
43247,277,25128,6,10
43224,38,15639,5,6
43237,154,13591,7,5
43176,254,12134,3,20
43302,195,26569,2,11
43424,150,13643,7,11
43290,193,12785,8,17
43253,224,25472,9,9
43302,1,23314,10,11
43304,119,28489,2,12
43282,80,25512,9,6
43358,73,13618,8,14
43361,40,14989,5,14
43434,111,28181,2,36
43181,18,14924,2,4
43238,82,26047,6,9
43379,80,18832,4,17
43205,5,21843,2,26
43443,119,28489,2,9
43367,206,27121,1,11
43239,109,13400,4,10
43171,30,15576,4,17
43131,288,29127,7,7
43341,149,23217,6,4
43310,201,20555,8,5
43256,59,20501,4,2
43273,292,25053,7,1
43265,147,14761,7,1
43229,236,23904,4,1
43297,14,15147,10,13
43189,169,21726,5,2
43416,205,18657,4,12
43139,78,21606,2,8
43419,92,22092,8,13
43104,156,17697,5,16
43292,7,22564,4,5
43339,38,17740,5,17
43161,129,13732,4,14
43238,17,13962,1,9
43356,277,26110,4,19
43412,215,18494,10,30
43251,189,24864,2,10
43184,256,25036,8,8
43153,64,25556,7,3
43190,132,20218,8,6
43410,83,22507,9,5
43175,10,15324,2,6
43368,85,12209,10,4
43126,27,13360,1,2
43387,111,25371,5,11
43282,230,27370,4,20
43432,217,21486,2,36
43114,226,14578,9,10
43457,107,14685,1,25
43458,241,18308,8,4
43395,43,28472,2,21
43288,127,29238,9,13
43143,221,13259,4,5
43342,50,12287,7,12
43270,170,19724,10,7
43278,108,21204,6,1
43209,149,22528,2,14
43113,287,11566,3,8
43222,170,15809,10,6
43442,259,16018,9,17
43399,40,13960,7,20
43382,28,13449,5,5
43392,240,12187,6,5
43452,219,23728,3,26
43357,64,18264,8,9
43271,66,13629,2,2
43390,109,19015,2,11
43307,273,13155,2,6
43404,59,20501,4,25
43218,39,14821,2,5
43450,247,15471,8,13
43393,6,24934,1,15
43411,30,20016,10,34
43258,121,27334,3,4
43397,279,18369,10,22
43259,148,16089,9,6
43124,238,24770,5,9
43130,111,14307,3,10
43342,8,22260,2,1
43257,200,11184,3,10
43426,39,21154,1,3
43206,85,16524,7,28
43182,38,17740,5,20
43174,271,18637,9,14
43396,227,14016,5,19
43111,9,11680,8,9
43356,233,15379,4,18
43388,154,15053,5,26
43112,85,20849,7,15
43374,226,20575,9,24
43129,168,28656,9,14
43364,42,26603,5,4
43462,242,29425,3,18
43278,157,11950,8,8
43249,281,17013,4,4
43324,196,25086,4,2
43138,168,14719,6,1
43270,86,21134,3,7
43301,245,12826,7,11
43209,167,19555,10,19
43198,50,16255,5,20
43103,140,19516,2,8
43128,146,28472,3,14
43249,50,14182,5,2
43114,236,15910,4,1
43154,130,13894,10,6
43434,103,26645,8,36
43117,122,15747,9,15
43368,172,12378,8,16
43322,95,28767,9,14
43431,157,17703,2,7
43359,166,29190,4,14
43383,142,22828,10,1
43236,232,21339,5,1
43374,199,24886,4,10
43455,95,24596,2,30
43310,203,13701,5,17
43322,75,24295,5,6
43179,97,11544,7,13
43462,209,29027,1,33
43184,27,18238,7,15
43397,77,17727,8,30
43408,78,21148,7,7
43455,200,18833,2,29
43325,74,17533,6,8
43462,72,23211,10,5
43135,73,11744,5,1
43193,94,27391,6,21
43443,25,23389,7,8
43458,36,22367,5,28
43166,122,19425,5,12
43243,119,14352,5,9
43363,261,19395,5,7
43358,137,14703,1,7
43117,251,26255,1,11
43253,249,21645,5,5
43343,122,17763,8,18
43339,186,23585,10,2
43165,144,13473,10,20
43279,7,26097,9,7
43162,182,13068,8,7
43185,219,15186,1,4
43420,248,17642,6,34
43238,238,24516,2,10
43428,245,23153,4,35
43249,67,16096,2,10
43198,36,19169,9,13
43372,163,26803,7,16
43269,263,18363,9,7
43236,109,13125,3,7
43179,157,26840,1,15
43332,256,27551,9,20
43401,8,13552,2,21
43353,96,22397,1,9
43121,74,13258,2,14
43376,158,13821,1,30
43168,284,23999,6,12
43416,216,11373,3,19
43433,218,28312,3,15
43252,87,19679,7,6
43464,128,11677,9,26
43327,236,11868,4,5
43307,241,22205,4,14
43306,46,18823,3,1
43465,43,14536,3,13
43129,40,18498,2,10
43433,165,23204,2,16
43202,167,26623,9,27
43443,37,24212,2,33
43353,293,20312,3,14
43180,141,16970,5,9
43400,84,25312,8,4
43133,258,16339,5,4
43346,46,26186,8,4
43270,227,14802,9,4
43327,48,19743,4,18
43348,120,27325,10,9
43309,52,19200,9,14
43306,230,21109,6,18
43459,100,25756,4,24
43229,126,17094,9,9
43377,265,15095,10,20
43121,289,26801,2,18
43198,250,19543,8,30
43198,40,15113,3,13
43289,121,28337,4,5
43313,184,13111,1,4
43299,21,26944,10,13
43258,257,12930,4,10
43325,275,16436,1,13
43367,76,28919,4,15
43137,90,20315,8,10
43266,75,18298,10,2
43380,26,17414,5,27
43188,181,21654,10,1
43399,281,12172,3,14
43189,173,23200,2,3
43114,4,14579,2,12
43185,88,22266,6,17
43400,147,19127,1,26
43290,2,11582,9,9
43373,141,11132,7,16
43357,253,27241,3,2
43252,117,24626,4,7
43229,25,25750,7,1
43447,89,20612,10,7
43174,246,24506,6,18
43319,110,17044,3,11
43230,35,24851,2,9
43258,100,18116,1,7
43449,39,22934,2,13
43237,275,11528,3,10
43107,98,24679,1,7
43166,94,28882,6,7
43365,193,15923,2,5
43137,221,12227,7,8
43411,14,13741,5,18
43292,80,18832,4,6
43113,195,18692,2,12
43392,237,27431,10,8
43207,113,26783,3,28
43376,43,21425,7,9
43463,118,14179,9,17
43313,241,18486,6,3
43233,218,13360,7,6
43206,205,20602,10,12
43342,273,22960,7,5
43118,10,18647,3,16
43214,250,18353,9,28
43319,114,15379,10,1
43416,17,17028,10,7
43369,266,12962,2,19
43192,18,28852,4,18
43415,73,23397,7,10
43326,228,11385,3,1
43322,261,21670,1,11
43297,73,13284,6,18
43339,116,17703,2,19
43405,20,18121,9,37
43179,89,29139,10,19
43233,243,22376,7,8
43123,195,15745,10,19
43116,158,14464,3,1
43417,79,28950,1,14
43317,140,23713,8,2
43195,95,22714,1,15
43202,16,14675,2,24
43220,161,21687,6,20
43180,287,20903,8,12
43265,122,12519,8,3
43389,106,26092,6,1
43460,206,24748,6,18
43142,198,13501,8,3
43243,242,13395,8,5
43445,233,21409,7,36
43391,215,28910,6,4
43216,143,14950,1,4
43358,273,12519,2,20
43115,109,18302,9,10
43251,199,22737,7,10
43338,164,18143,2,5
43136,99,12650,7,9
43222,204,21920,9,5
43189,134,15302,6,20
43158,173,21085,2,5
43236,243,19766,1,1
43208,198,20520,6,11
43450,171,12156,1,19
43198,161,15344,10,29
43127,56,17429,10,10
43124,135,14737,1,20
43446,280,21136,2,23
43323,121,26829,4,9
43359,186,15472,6,14
43338,157,14622,6,17
43422,21,25467,6,31
43262,113,27272,1,4
43318,139,17396,2,8
43112,79,28950,1,4
43286,161,17383,5,14
43162,114,11361,6,10
43130,45,24851,7,1
43292,36,13710,5,14
43168,28,11523,1,2
43285,133,15333,4,17
43334,108,12393,6,8
43318,11,26373,9,4
43214,97,27880,5,5
43270,287,24419,2,2
43385,274,25552,8,19
43390,147,24832,4,18
43346,12,28489,2,11
43161,59,14778,2,13
43265,260,15825,4,3
43149,89,20612,10,8
43241,228,23133,9,9
43331,193,15386,2,3
43413,211,21239,5,7
43347,7,13461,9,14
43291,162,28498,3,2
43220,142,22828,10,20
43385,21,14670,3,3
43430,192,17210,5,24
43113,179,23240,10,1
43266,67,28244,2,8
43374,210,11845,6,19
43268,111,16150,2,3
43285,268,12762,10,17
43227,82,23057,7,8
43422,265,21019,8,22
43191,270,13573,5,10
43194,205,20602,10,29
43439,166,22271,7,34
43190,210,27427,1,15
43446,108,26993,10,40
43353,47,19645,7,10
43179,214,26598,8,7
43296,247,28174,4,12
43211,159,24120,4,5
43436,152,27076,10,15
43235,45,11853,6,7
43448,155,22238,7,17
43121,276,14056,6,12
43458,186,27460,5,3
43203,142,26992,3,10
43295,44,24723,3,17
43121,199,13739,2,9
43204,182,15071,9,24
43256,203,19573,3,5
43131,120,12886,3,4
43236,71,27388,6,9
43423,123,16685,8,33
43206,215,21435,3,12
43105,206,12348,9,14
43232,111,11595,6,4
43376,204,22035,10,27
43382,262,26260,10,15
43381,67,11946,6,5
43357,85,17180,8,14
43285,177,29037,1,9
43210,107,22469,5,11
43371,132,23625,7,15
43194,75,15900,3,17
43427,188,29079,5,11
43201,181,22951,6,17
43155,136,25147,2,4
43157,273,22960,7,8
43265,245,27965,7,2
43302,265,11852,2,15
43361,206,17961,1,5
43365,204,24722,6,2
43297,104,18274,4,10
43344,271,21222,1,16
43261,48,26775,9,3
43432,285,22744,1,25
43163,283,18179,8,13
43141,177,11173,8,3
43371,215,28910,6,16
43101,158,28163,10,14
43345,74,17533,6,15
43161,207,17969,2,19
43418,275,28828,6,23
43274,239,13633,1,5
43323,173,15680,7,19
43218,244,12423,1,12
43155,219,24429,9,2
43455,107,24463,5,1
43192,195,12590,2,14
43365,115,29249,2,5
43354,293,22397,6,6
43197,92,11552,2,11
43332,216,13904,3,17
43384,186,11238,4,22
43410,117,17131,5,40
43266,9,23775,4,8
43291,67,12756,2,9
43283,80,21820,3,1
43431,148,17247,7,3
43129,70,19338,1,8
43231,229,19526,7,4
43132,284,21076,3,9
43289,83,27980,9,10
43425,66,13629,2,7
43377,179,23073,6,29
43180,149,19349,10,2
43267,54,13387,6,8
43148,139,26800,5,9
43196,209,11373,3,15
43207,75,17972,6,2
43220,190,14877,7,4
43384,172,27274,7,4
43331,230,24624,8,13
43221,248,28146,10,6
43406,152,22337,7,27
43294,187,23332,5,16
43133,135,14033,5,10
43204,235,13465,5,4
43242,248,18444,6,9
43286,193,15854,2,2
43322,121,16234,4,1
43284,263,13964,1,14
43161,217,23929,8,5
43331,85,11159,6,17
43434,130,24534,3,4
43391,202,17846,3,13
43243,19,16497,2,9
43222,262,24983,10,2
43104,39,14821,2,2
43465,133,11552,8,39
43375,64,18264,8,15
43177,293,20312,3,7
43202,41,22611,9,1
43351,77,11739,9,6
43209,155,22968,5,19
43266,103,21331,5,2
43249,288,25372,6,1
43123,214,23479,4,14
43371,9,28375,5,2
43251,128,24784,1,2
43123,251,24918,10,5
43101,58,27044,5,2
43149,168,21055,5,9
43374,244,20658,3,7
43349,108,26993,10,13
43390,176,13218,5,2
43158,47,21175,7,10
43358,6,28945,4,7
43327,157,26840,1,12
43308,40,18498,2,12
43460,265,11320,2,36
43374,167,22354,2,14
43147,207,15568,5,9
43457,27,21072,4,38
43126,276,19704,7,17
43314,263,17015,4,7
43302,79,20791,4,20
43140,129,13732,4,1
43134,149,27561,2,1
43451,283,18179,8,17
43370,52,25605,1,4
43403,136,23451,3,3
43234,14,20347,4,8
43399,55,16385,7,11
43458,101,17770,3,6
43122,90,16278,1,6
43396,176,24063,3,25
43219,60,25642,1,30
43341,74,13258,2,15
43459,53,18323,1,40
43331,65,23201,4,5
43211,200,29165,7,1
43161,73,12647,4,2
43199,50,15738,7,23
43176,160,12383,3,7
43136,52,25250,2,4
43130,111,19038,9,3
43179,142,23567,9,18
43326,24,17035,3,17
43306,118,15047,3,12
43289,217,18277,6,1
43105,242,19787,1,5
43439,56,17429,10,13
43392,46,22503,4,10
43107,276,26512,5,12
43448,78,12003,7,24
43404,110,29186,6,6
43197,292,24338,6,19
43366,250,16527,9,5
43458,27,11194,7,38
43144,29,21525,3,6
43397,108,14521,8,19
43201,68,28705,6,25
43176,42,18657,2,16
43447,140,18324,9,39
43390,64,14601,1,8
43216,82,20284,7,13
43291,152,26444,9,18
43317,167,24730,7,15
43177,227,17208,8,19
43433,292,17365,9,38
43138,141,27300,3,4
43401,208,16349,9,17
43293,222,17435,9,5
43403,89,16104,9,23
43218,78,19140,8,30
43278,82,21618,2,4
43464,147,13117,1,13
43391,71,18127,9,21
43117,42,27925,7,16
43318,25,23389,7,1
43307,208,16349,9,5
43168,283,24260,9,3
43245,89,24221,2,6
43204,64,25556,7,23
43181,267,29398,10,17
43295,278,28820,3,2
43218,83,23833,2,16
43123,239,13084,4,10
43135,290,16752,9,10
43413,175,13742,2,34
43321,111,17444,2,17
43146,176,13299,10,7
43117,66,28734,5,4
43438,57,29147,2,3
43120,249,21645,5,15
43149,28,13657,2,9
43101,243,16589,6,19
43333,102,28822,3,9
43114,115,29311,9,4
43194,135,26998,9,16
43388,160,13025,2,4
43136,222,15103,10,7
43176,85,20849,7,16
43415,219,12997,10,40
43210,70,19338,1,27
43187,35,12718,1,20
43236,235,14740,3,6
43226,162,26740,7,8
43322,162,19710,9,8
43181,262,23585,7,17
43258,39,15018,6,5
43211,105,11993,3,19
43414,237,28675,8,7
43119,267,29398,10,13
43334,122,12519,8,11
43166,9,26698,2,7
43135,119,19959,10,2
43207,147,22065,1,6
43430,25,24814,6,28
43324,77,11907,3,10
43347,171,16589,9,8
43174,202,25852,7,8
43194,115,12739,6,25
43159,208,14462,10,9
43223,158,26145,6,3
43142,90,29419,2,1
43301,265,11320,2,11
43421,161,16926,2,19
43418,214,21271,5,22
43367,40,14989,5,3
43223,165,23204,2,9
43136,89,29139,10,7
43122,194,23502,4,8
43215,258,11630,3,22
43102,204,11518,5,11
43437,116,23121,4,11
43214,48,20841,10,7
43333,253,25517,6,18
43325,172,19747,10,7
43278,183,11238,5,2
43325,61,22722,2,18
43389,260,14775,7,20
43252,290,16239,7,3
43124,105,18521,3,3
43112,286,14800,5,18
43189,213,17142,10,1
43305,174,13516,2,11
43300,135,24865,4,1
43189,53,21621,3,11
43411,243,25167,4,32
43181,49,28593,8,8
43105,101,16752,5,9
43245,134,15762,6,1
43429,138,18450,8,19
43227,15,24719,7,8
43138,169,17291,10,6
43260,272,14326,8,9
43287,29,22229,7,2
43132,94,23676,7,6
43453,293,19712,6,8
43290,197,15126,10,10
43245,223,13258,7,8
43446,245,13128,7,38
43336,177,24720,3,8
43345,208,18840,7,18
43383,91,12169,2,23
43317,156,28072,2,9
43375,45,27408,8,20
43115,218,17841,3,1
43341,276,18915,9,8
43154,229,11549,4,9
43297,125,18976,1,12
43267,10,25703,1,7
43215,218,24482,5,17
43308,44,23940,2,13
43284,10,11115,3,5
43191,200,11698,4,22
43420,133,22438,9,35
43426,278,13087,8,39
43375,246,25834,1,23
43334,232,21339,5,16
43117,260,13599,10,17
43123,89,21713,10,4
43154,147,23868,6,1
43114,241,18448,1,8
43269,188,23610,1,4
43256,76,20181,4,7
43441,139,27432,1,33
43295,107,28635,3,15
43338,273,11742,6,8
43308,89,11709,10,17
43248,57,22046,3,8
43299,28,13657,2,10
43418,226,20575,9,37
43208,273,20406,3,8
43414,174,19629,3,40
43434,227,18605,9,18
43160,268,19207,7,2
43282,5,21135,6,18
43136,27,20525,10,10
43404,43,28472,2,2
43357,81,13658,9,1
43375,97,22457,6,2
43416,262,23083,2,8
43108,240,11766,1,11
43355,4,12599,3,12
43422,187,19248,4,35
43176,45,22475,9,10
43384,286,14970,6,30
43355,281,20677,3,17
43151,12,14671,5,2
43343,199,18350,7,4
43304,118,18539,3,9
43174,12,27723,10,15
43323,203,13840,5,5
43136,260,27912,4,2
43329,179,17172,5,4
43227,271,24918,5,8
43401,269,28342,1,3
43162,46,21800,1,4
43402,158,13821,1,1
43120,233,12253,10,8
43190,60,20291,4,8
43214,128,17690,7,22
43332,232,12236,3,2
43424,32,23432,2,36
43201,9,26698,2,1
43281,260,21160,8,7
43313,122,19923,2,9
43222,116,17703,2,3
43234,124,25102,2,3
43232,127,21227,6,4
43202,9,13415,9,18
43205,259,21737,10,11
43464,256,23082,10,12
43351,93,12710,5,12
43271,228,13413,2,2
43405,288,25509,10,37
43411,18,15848,5,9
43149,194,23502,4,2
43386,173,15438,8,4
43201,247,15471,8,18
43118,20,14590,8,11
43216,227,21574,6,10
43334,286,14893,10,7
43463,288,20389,6,16
43178,70,25769,5,15
43104,10,18647,3,2
43131,97,15507,3,14
43301,158,11875,8,11
43312,156,12001,7,4
43317,164,23707,8,12
43403,75,12082,5,25
43262,283,11321,5,1
43436,281,14529,6,3
43412,115,28157,4,8
43398,81,13658,9,27
43106,199,13737,1,16
43421,179,28335,9,10
43327,108,21204,6,11
43272,41,28624,5,2
43146,7,11287,7,3
43283,272,23157,3,14
43230,160,27667,2,7
43131,183,24840,2,10
43132,272,14490,5,8
43386,266,18273,8,18
43396,112,11054,2,26
43367,265,17523,9,17
43169,132,18239,6,14
43240,187,20593,10,4
43464,122,23720,10,33
43354,211,23406,1,20
43107,128,24784,1,5
43375,58,12111,9,10
43200,281,20951,10,26
43340,281,24945,8,18
43413,26,28278,3,39
43465,220,28800,3,12
43290,15,28965,6,14
43322,41,15094,7,20
43396,35,12718,1,23
43102,223,22783,5,19
43250,151,25529,2,4
43294,109,13125,3,8
43346,140,29083,3,10
43388,198,28919,1,16
43459,21,16287,1,35
43142,141,12304,10,8
43270,51,25372,1,6
43234,256,26222,8,4
43298,205,11817,2,6
43315,248,18444,6,7
43240,46,26186,8,9
43267,108,16865,4,2
43357,150,27923,4,18
43322,172,19288,8,13
43179,27,13360,1,6
43249,64,16456,4,6
43229,188,23610,1,2
43396,262,24561,10,5
43206,107,11477,8,22
43341,203,11884,9,1
43395,88,14569,9,4
43385,159,14218,2,22
43311,49,26490,1,3
43364,188,17159,4,13
43122,268,24461,4,19
43146,197,26612,7,5
43280,47,19645,7,3
43340,188,12289,7,3
43167,58,12111,9,14
43304,204,11611,6,3
43419,37,27938,7,25
43253,43,24238,9,1
43313,100,24332,10,17
43373,196,24831,10,12
43358,28,20212,9,2
43257,44,20983,4,3
43286,200,19379,7,5
43414,213,17804,3,6
43234,40,14974,9,10
43338,258,11630,3,6
43451,134,25244,1,23
43200,44,15538,8,9
43266,88,20272,3,8
43357,246,20181,6,16
43189,105,11993,3,12
43161,44,28031,8,9
43186,247,11559,8,10
43298,40,20988,8,19
43268,22,27350,5,3
43117,242,14055,6,3
43270,44,23016,6,4
43214,193,24601,4,10
43303,85,12792,10,12
43368,59,15229,10,15
43106,152,19255,1,10
43216,6,24934,1,15
43135,173,11730,10,9
43264,171,13750,4,9
43258,43,15008,1,6
43125,196,26136,9,10
43134,170,20007,4,1
43241,46,18823,3,8
43292,177,11173,8,8
43166,58,27044,5,20
43102,252,28906,10,8
43282,61,15717,5,17
43185,191,17730,2,8
43357,69,13279,8,16
43202,21,13609,10,29
43268,160,14207,7,9
43449,159,20783,2,29
43194,11,15393,7,20
43357,177,27864,9,17
43352,183,21609,9,4
43239,123,15897,9,1
43417,231,25164,1,1
43157,172,13825,6,7
43106,217,18277,6,19
43184,91,27186,2,11
43228,261,28418,5,2
43293,183,21736,1,11
43254,104,19240,2,2
43246,133,16761,10,2
43214,171,13485,7,18
43370,44,28031,8,16
43311,145,21969,5,16
43422,47,25628,10,17
43289,15,27422,4,7
43291,224,14253,9,8
43395,8,11415,5,26
43154,7,16344,8,10
43236,165,21250,8,7
43302,208,22856,5,5
43176,67,16591,1,2
43270,90,20315,8,4
43136,89,11450,8,5
43134,115,28157,4,2
43350,127,11735,2,7
43383,290,12808,6,28
43246,136,18265,7,6
43106,85,20335,2,3
43436,204,16404,5,10
43216,127,11735,2,19
43210,114,26085,1,4
43180,120,26036,6,6
43436,214,15388,2,13
43182,188,24347,3,8
43321,248,28146,10,1
43460,195,14336,2,4
43445,240,18768,1,10
43332,26,28423,10,20
43381,42,22484,3,5
43179,70,23384,4,2
43367,136,24921,6,4
43317,224,12407,10,4
43421,30,19118,5,10
43150,278,28218,10,4
43130,123,28654,2,20
43123,21,14670,3,14
43323,18,27459,6,12
43145,224,25472,9,4
43163,260,15825,4,13
43240,222,22449,6,3
43442,106,28528,9,19
43363,173,27006,5,15
43130,35,11352,9,12
43159,245,14533,4,8
43188,156,13734,1,4
43289,48,27387,8,14
43372,251,14730,1,8
43128,76,20181,4,16
43124,120,11592,9,1
43182,46,26743,7,8
43223,168,28656,9,6
43199,43,24238,9,13
43407,220,11432,6,3
43461,32,23900,2,20
43121,75,15900,3,16
43218,63,22922,6,22
43194,1,22979,3,18
43149,137,27203,1,10
43144,9,29127,3,8
43460,190,14620,9,6
43143,202,11660,10,1
43335,271,16094,8,3
43149,42,24571,1,2
43431,41,28624,5,3
43198,263,26151,4,6
43133,7,19747,1,9
43139,73,13284,6,4
43337,285,19351,4,12
43417,125,23528,10,18
43215,215,23975,1,15
43224,107,16778,1,4
43301,10,25963,4,2
43186,238,24516,2,6
43426,191,20754,5,33
43434,206,17961,1,18
43211,128,19986,8,14
43225,12,21552,1,3
43366,279,19118,2,18
43241,261,26486,7,9
43199,140,18324,9,6
43450,225,17892,10,10
43323,51,18378,9,6
43196,214,14652,4,23
43219,81,14278,7,19
43200,293,22092,6,6
43391,147,26829,5,8
43392,264,15824,1,29
43217,214,24256,5,11
43116,198,11254,6,11
43385,222,14247,8,22
43375,140,29083,3,10
43426,204,11518,5,10
43248,51,22971,9,1
43301,203,23814,4,13
43180,60,19835,7,15
43342,81,23254,1,10
43145,277,11524,7,4
43129,273,17974,2,9
43115,68,16165,4,14
43432,63,22922,6,7
43101,269,24838,6,13
43465,90,18308,9,6
43432,180,15565,4,39
43392,119,13581,1,8
43317,177,29175,8,18
43400,171,23911,7,30
43145,193,27089,4,10
43193,89,16127,4,5
43202,175,12148,8,6
43435,249,20128,7,28
43101,283,17459,7,18
43307,72,21836,7,9
43449,120,28971,3,29
43425,19,14935,4,30
43215,203,20992,4,6
43102,170,24261,1,15
43173,150,25730,10,20
43315,88,23244,8,9
43148,135,15945,5,9
43212,50,21405,5,14
43268,284,23999,6,7
43314,231,23611,8,17
43257,237,17010,9,3
43132,38,15639,5,10
43220,82,26047,6,13
43331,7,16344,8,13
43178,13,19997,7,18
43213,43,19377,8,27
43131,220,26672,5,9
43114,10,13267,8,20
43227,225,22046,3,4
43335,287,26487,2,6
43195,33,22638,9,25
43216,28,14380,2,20
43351,135,24865,4,20
43232,132,14115,10,10
43336,145,23149,1,13
43328,80,18203,6,8
43373,161,11031,8,10
43152,267,11250,2,10
43430,227,14212,1,20
43225,281,19084,3,6
43432,12,21618,6,12
43279,263,13922,2,1
43395,177,24720,3,27
43454,202,13504,7,25
43323,100,18776,6,14
43287,145,12428,5,13
43341,98,16522,7,8
43294,42,27621,5,18
43125,105,24275,8,20
43297,38,14708,9,14
43299,25,28595,3,11
43174,195,13505,2,11
43142,95,24396,9,9
43399,62,11998,6,19
43219,29,17555,8,18
43387,261,23913,9,5
43266,290,16752,9,10
43418,89,11298,4,3
43440,134,13146,1,22
43169,264,26738,1,20
43390,37,12121,5,20
43262,132,25101,4,1
43143,245,23153,4,8
43354,214,27348,2,8
43151,7,11287,7,6
43223,71,27388,6,5
43175,67,23809,10,13
43113,130,26839,3,16
43400,192,17210,5,20
43120,252,12162,4,12
43349,250,11965,3,7
43195,216,11373,3,1
43305,221,22038,5,7
43207,277,29264,9,1
43455,24,14666,6,18
